t_name,male_14A,male_14B,male_14C,male_14D,female_14A,female_14B,female_14C,female_14D,gene_name
FBtr0078851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snRNA:U1:82Eb
FBtr0078849,27.324759000000004,6.389425,18.347851000000002,14.768147,8.849401,7.526205,3.598843,8.928782,Ubc6
FBtr0306106,51.826122,83.517578,34.799862,28.010341999999998,104.546196,75.23318499999999,48.806515000000005,20.012102,Ubc6
FBtr0078848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14661
FBtr0305965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14661
FBtr0078847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG2016
FBtr0305963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG2016
FBtr0305964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG2016
FBtr0335404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG2016
FBtr0078841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG1124
FBtr0078846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14662
FBtr0309311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR43478
FBtr0308777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR43424
FBtr0301312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG2022
FBtr0346249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR45585
FBtr0309991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR43635
FBtr0346246,0.6953600000000001,0.79988,0.0,0.415513,0.747212,0.675662,0.30862399999999995,0.616078,CR45588
FBtr0308119,3.683967,3.823231,5.704552,3.461845,3.149932,4.5486830000000005,0.610388,5.15369,corto
FBtr0308118,9.680178,10.046114999999999,14.98957,9.096519,8.27692,11.95235,1.6038860000000001,13.542097,corto
FBtr0345141,11.443447,11.876042,18.68198,11.304294,9.784585,14.477217000000001,1.8960380000000001,16.008827,corto
FBtr0308120,10.214435,10.600569,15.816857999999998,9.598564,8.733733,12.612012,1.692406,14.289498000000002,corto
FBtr0078844,11.196123,11.547784,17.333679,10.515728,9.551397999999999,13.805598999999999,1.753411,15.746332999999998,corto
FBtr0305279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG43131
FBtr0078842,3.3802519999999996,4.276029,20.54841,35.128799,3.021569,5.902703,21.366184,32.731204999999996,CG12007
FBtr0078843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG12589
FBtr0339316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG12589
FBtr0339317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG12589
FBtr0339315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dpr16
FBtr0078773,0.0,0.0,0.078604,0.0,0.0,0.128467,0.088999,0.232742,CG12590
FBtr0110950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dpr16
FBtr0299709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cno
FBtr0334910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cno
FBtr0300525,69.282822,93.62693,36.015259,16.365427,62.352303000000006,124.681374,70.796577,46.236027,cno
FBtr0334911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cno
FBtr0334912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cno
FBtr0334913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cno
FBtr0299710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cno
FBtr0306791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snRNA:U4atac:82E
FBtr0078831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Prosbeta2R2
FBtr0078774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG1116
FBtr0078775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG1116
FBtr0334907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG1116
FBtr0078830,6.785584,13.494837,10.281908,3.86784,18.837343,9.340747,2.7541330000000004,10.069986,CG2604
FBtr0078829,13.16721,8.794538000000001,8.168137,10.755863,14.131160000000001,18.127478,16.588279999999997,11.246458,CG2604
FBtr0078828,53.447086,42.906559,17.625769000000002,11.193480000000001,32.57653,19.050435999999998,11.445065,6.767861999999999,CG2604
FBtr0334908,0.153972,0.212615,0.46943500000000005,0.268352,0.165454,0.0,0.0,0.8909819999999999,CG14664
FBtr0305000,0.08770599999999999,0.12111,0.267399,0.152859,0.09424600000000001,0.0,0.0,0.507521,CG14664
FBtr0346146,0.03948,0.054516999999999996,0.120368,0.06880800000000001,0.042424,0.0,0.0,0.228456,CG14664
FBtr0078777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vps37B
FBtr0305001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vps37B
FBtr0305002,57.764091,0.0,0.0,34.633331,53.351887,49.724949,5.757124,7.646464,Vps37B
FBtr0078827,44.064243,47.377522,37.929817,20.61647,53.728054,43.924686,14.624045,12.58907,Kat60
FBtr0334909,0.0,1.8817599999999999,0.0,0.0,0.0,4.208533999999999,0.0,0.0,Kat60
FBtr0078778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mms19
FBtr0078825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rtp
FBtr0078822,232.628098,214.672623,241.14338700000002,212.323746,217.27174399999998,210.034775,223.01709,259.462555,CG12163
FBtr0078823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG12163
FBtr0078824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG33293
FBtr0303994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG12163
FBtr0334326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR44019
FBtr0334325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR44019
FBtr0332428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG1113
FBtr0078779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG1113
FBtr0078821,0.0,0.0,2.9642630000000003,9.961532,2.050716,0.0,0.0,0.0,CG12173
FBtr0334276,0.0,0.0,5.285481,5.550590000000001,0.968115,0.0,2.641659,11.716249000000001,Hph
FBtr0344333,0.0,0.0,4.16038,4.369054,0.7620359999999999,0.0,2.079338,6.753033,Hph
FBtr0078820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tim17a2
FBtr0346781,0.29367,0.532242,0.47005699999999995,0.690962,0.0,0.267058,0.456191,0.0,CR45793
FBtr0334275,0.0,5.636609,8.314409,6.518,0.0,4.316216000000001,3.104393,4.329815,Hph
FBtr0334274,2.478875,0.0,0.0,1.655809,0.0,0.0,1.640793,0.0,Hph
FBtr0344334,1.6572799999999999,1.859762,4.814918,22.016754000000002,4.735786,5.103643,1.9921669999999998,11.000494,CR45033
FBtr0078817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mtd
FBtr0078814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mtd
FBtr0078810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mtd
FBtr0273430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mtd
FBtr0078816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mtd
FBtr0078815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mtd
FBtr0078813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.320017,mtd
FBtr0333695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.238906,mtd
FBtr0100197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mtd
FBtr0110932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mtd
FBtr0078812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mtd
FBtr0078818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mtd
FBtr0078811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mtd
FBtr0100199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mtd
FBtr0110933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mtd
FBtr0273434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mtd
FBtr0306694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mtd
FBtr0308581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mtd
FBtr0273432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mtd
FBtr0273433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mtd
FBtr0306695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mtd
FBtr0308580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mtd
FBtr0273431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mtd
FBtr0078819,0.077058,0.0,0.352402,1.101264,0.0,0.0,0.34580700000000003,1.6966599999999998,CG31538
FBtr0333694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mtd
FBtr0078784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tim17b1
FBtr0078807,92.078377,78.047569,42.141075,20.133543,102.462067,48.198353000000004,42.3545,19.993673,CG11999
FBtr0078785,42.767379999999996,40.924107,30.93256,38.206115999999994,47.924599,31.670139000000002,22.708578,29.150463000000002,CG1161
FBtr0335000,2.657282,2.474662,2.0767,6.176392,1.5332219999999999,2.5020439999999997,1.804703,2.924042,CG1161
FBtr0078806,258.609039,246.72117599999999,244.216431,267.470093,319.359344,192.88911399999998,221.589127,229.785507,Prosbeta7
FBtr0078805,218.38095099999998,208.34231599999998,206.227203,225.86364700000001,269.681213,162.884155,187.11972,194.041092,Prosbeta7
FBtr0078804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cerk
FBtr0078803,0.0,0.0,1.7621509999999998,0.0,0.0,0.0,0.0,0.0,Cerk
FBtr0335001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4115439999999997,CR44103
FBtr0078786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG31542
FBtr0332159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG31542
FBtr0332160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG34277
FBtr0346517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG34277
FBtr0078787,134.351501,124.47898899999998,153.712509,239.28668199999998,176.17748999999998,119.485359,126.93678999999999,163.662766,RpII18
FBtr0078802,0.0,0.0,10.960498,18.48374,0.0,0.0,9.101045,18.196665,hd
FBtr0100433,0.0,7.0948970000000005,8.387664,12.848780999999999,0.0,0.969785,3.3759330000000003,10.838991,CG14667
FBtr0078789,0.0,0.0,0.0,0.0,0.0,0.633833,0.0,0.0,7B2
FBtr0301640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7B2
FBtr0078798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kkv
FBtr0078800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kkv
FBtr0301398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kkv
FBtr0078801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50673,CG14668
FBtr0078790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tRNA:R:83AB
FBtr0078792,20.568178,17.897163,7.273055,0.0,14.893182999999999,12.873201,9.095674,6.104028,CG1172
FBtr0309312,16.981586,14.776333,6.004809,0.0,12.296173,10.13534,4.569564,5.039633,CG1172
FBtr0333810,9.561192,8.319561,3.380906,0.040559,6.92315,5.706531,2.572814,2.83748,CG1172
FBtr0078797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Or83a
FBtr0078795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG2663
FBtr0344832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG2663
FBtr0078794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orco
FBtr0113193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orco
FBtr0339972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14669
FBtr0078679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14669
FBtr0347006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14669
FBtr0334742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14669
FBtr0078793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG12147
FBtr0330027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PEK
FBtr0330026,28.942490000000003,27.239596999999996,22.90703,0.0,11.131461999999999,12.34403,21.200718,0.0,PEK
FBtr0078770,103.32069399999999,114.279793,86.956802,0.0,81.388306,139.581924,93.495346,13.642416,PEK
FBtr0078769,1950.483154,1588.085083,1725.25708,2553.872559,2290.735107,1470.311035,1462.208252,1652.8027339999999,RpL35A
FBtr0078680,39.166729,38.038612,29.049324,22.214102,41.413078000000006,28.841843,23.19029,31.374192999999998,CG12162
FBtr0078681,6.596514,2.080074,6.406161,10.709607,1.373726,0.9970760000000001,3.3450269999999995,4.404944,CG12162
FBtr0078768,10.955534,22.39476,37.493458000000004,53.403690000000005,50.660419,11.848614,32.514256,36.130013,mRpL44
FBtr0078682,220.53932200000003,211.49688700000002,222.67108199999998,296.614563,255.02903700000002,189.251297,208.771469,231.93130499999998,Snr1
FBtr0078767,33.604038,33.462612,33.129414000000004,27.189606,38.945427,33.670887,32.542621999999994,29.195197999999998,Hdac3
FBtr0344635,33.604038,33.462612,32.133891999999996,27.189606,38.945427,33.670887,32.542621999999994,29.195197999999998,CG45100
FBtr0078683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hcs
FBtr0336769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hcs
FBtr0345253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hcs
FBtr0345254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hcs
FBtr0344273,7.055996,5.322979,6.1353349999999995,1.4642190000000002,4.689757,4.787681,6.028357,2.845605,ksr
FBtr0344272,0.0,0.0,0.0,12.001368,0.0,0.0,0.0,16.342610999999998,ksr
FBtr0078766,10.813313,8.157464,9.402399,2.2439169999999997,7.187050999999999,5.585602,9.238456,4.36089,ksr
FBtr0344274,11.606419,8.755775,10.092021,2.408066,7.714188,5.995279,9.916052,4.675369,ksr
FBtr0078684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.541329,CG31550
FBtr0113409,0.0,0.0,2.590547,0.0,0.0,0.0,2.950652,6.783595,CG31550
FBtr0336770,42.526604,42.346531,48.352512,38.727108,40.066895,43.12978,45.069328000000006,35.079041,CG31550
FBtr0078685,1.9636200000000001,1.2725879999999998,1.1756870000000001,2.5949720000000003,1.268421,1.0114809999999999,1.598147,1.178182,CG31550
FBtr0078765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG31547
FBtr0078764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG31547
FBtr0078763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nmdar1
FBtr0078686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Itp-r83A
FBtr0078687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Itp-r83A
FBtr0344265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Itp-r83A
FBtr0332546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR43845
FBtr0332547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR43845
FBtr0078761,0.0,14.041357999999999,4.260455,0.0,0.0,12.311117,10.199135,0.0,CG2519
FBtr0078762,32.339027,25.311892999999998,13.212826000000002,7.246873,21.970484,24.604874,14.355870000000001,12.898117999999998,CG2519
FBtr0336771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG2519
FBtr0089313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mia
FBtr0300009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mia
FBtr0346136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mia
FBtr0078758,46.706299,42.271736,43.093136,63.511223,49.81646,38.148509999999995,28.394928000000004,46.406269,Pcmt
FBtr0339519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pcmt
FBtr0078688,0.0,4.124194,1.953513,0.0,1.50325,0.0,0.0,3.233029,Snm1
FBtr0078755,0.0,0.0,0.0,2.319301,0.0,0.0,0.0,0.0,Pi4KIIalpha
FBtr0078756,0.0,0.0,0.0,8.138555,0.0,13.626185999999999,0.0,0.0,Pi4KIIalpha
FBtr0078757,35.366512,28.414616,12.80614,0.0,7.31393,8.929613,8.64723,12.470715,Pi4KIIalpha
FBtr0309783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snoRNA:Pi4KIIalpha-a
FBtr0336763,10.816576,5.056876,8.788478999999999,15.978837,12.059646,8.00423,8.172561,11.190442,CG14671
FBtr0078754,13.310064,6.2226099999999995,10.81444,19.662352,14.83969,9.849402,10.056538,13.770114999999999,CG14671
FBtr0078689,0.0,6.681085,5.113544,8.995008,7.566707000000001,2.1939509999999998,5.439876,0.0,CG12746
FBtr0078692,10.288958000000001,18.986452,14.776063,4.97981,15.802688,6.757689,7.022602,20.160284,CG12746
FBtr0290215,25.641996,7.9748779999999995,5.195623,0.0,5.717244,18.420938,9.677491,0.0,CG12746
FBtr0078753,23.87875,18.391603,20.160131,37.076980999999996,26.730053,17.648344,16.543585,27.918825,CG2931
FBtr0078693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rheb
FBtr0078694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rheb
FBtr0089685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRMP
FBtr0089686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRMP
FBtr0114453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CRMP
FBtr0078752,91.190048,107.42096699999999,93.05358100000001,0.0,61.729576,150.512573,111.897072,44.713024,CG2926
FBtr0336762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG2926
FBtr0078699,0.533623,0.48356499999999997,0.0,0.9765309999999999,0.286707,0.199425,0.690782,0.722593,rev7
FBtr0078751,80.211205,80.040565,98.704842,100.734039,89.718521,79.082382,94.60697900000001,124.133301,noi
FBtr0078700,252.161652,283.534149,244.883286,155.79273999999998,268.299744,277.15588399999996,165.519165,165.35595700000002,Vha26
FBtr0078701,2.0690619999999997,0.920642,1.627635,3.2455689999999997,2.827259,2.296606,5.182841000000001,1.494911,Vha26
FBtr0346137,1.6044770000000002,0.713923,1.262169,2.516814,2.192431,1.7809279999999998,4.019094,1.159246,Vha26
FBtr0078744,80.972862,30.496782,120.286171,93.032166,19.033623000000002,14.176986999999999,102.828041,96.555008,kra
FBtr0078750,18.830175,2.697043,9.766254,14.334864000000001,13.267732999999998,0.9801139999999999,11.853064999999999,74.533058,kra
FBtr0078746,180.996872,107.320503,154.092804,33.988448999999996,203.616074,182.03733799999998,152.984283,106.86377,kra
FBtr0078747,91.551964,174.071457,112.78298999999998,28.76655,16.13929,141.524506,149.34664899999999,83.978477,kra
FBtr0078748,434.594879,448.605713,428.810669,152.10206599999998,556.3124389999999,447.49115,383.570587,379.42715499999997,kra
FBtr0078749,0.0,4.392452,45.863091,14.556325,6.932082,10.628069,91.39537,0.0,kra
FBtr0078745,190.715652,322.50946,158.220276,272.284973,294.145386,201.958847,191.50186200000002,261.099579,kra
FBtr0113576,0.0,1.02511,2.052102,1.987341,0.0,0.0,3.006022,1.715641,snoRNA:Psi28S-3385b
FBtr0113577,0.0,0.382708,1.098478,1.381477,0.0,0.0,1.875198,0.62049,snoRNA:Psi28S-3385a
FBtr0113578,0.0,0.0,0.6194430000000001,1.111341,0.0,0.8722260000000001,2.3738490000000003,0.0,snoRNA:Psi28S-3091b
FBtr0113579,0.0,0.0,0.8825370000000001,0.0,0.0,0.593329,0.085043,0.28541,snoRNA:Psi28S-3091a
FBtr0113580,0.0,0.0,0.0,0.320598,0.0,0.0,0.0,0.0,snoRNA:Psi28S-3571
FBtr0091697,0.0,0.0,2.652307,0.0,0.0,1.1492440000000002,0.434043,0.0,snoRNA:Psi28S-3186
FBtr0113581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snoRNA:Psi28S-2442b
FBtr0113582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snoRNA:Psi28S-2442a
FBtr0273377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG1427
FBtr0333278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG1427
FBtr0333279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG1427
FBtr0078743,72.731102,81.093285,70.209259,63.590697999999996,62.124531000000005,91.506035,85.35882600000001,83.3041,asl
FBtr0078741,78.749153,75.893204,52.495213,30.041069,74.988785,76.801208,51.223579,50.774307,Rga
FBtr0345140,8.369546000000001,13.544758999999999,5.966156,3.2107,1.377464,2.060506,1.5962129999999999,1.558597,Rga
FBtr0078742,7.528932000000001,12.09216,5.32632,2.86637,1.229739,1.8584580000000002,1.425028,1.391446,Rga
FBtr0309985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR43628
FBtr0344302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR43628
FBtr0078704,24.027201,49.925083,71.174965,97.66033900000001,92.768906,95.485451,98.88336899999999,118.100227,Atu
FBtr0078739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spec2
FBtr0078740,14.058144,12.983065,13.287498000000001,15.474445999999999,16.079353,12.723056,9.195568,9.125793,CG2911
FBtr0113194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG2911
FBtr0078705,2902.105713,2298.1479489999997,2531.631348,3966.5654299999997,3822.976074,2139.020264,2060.11084,2454.24585,RpL13A
FBtr0335214,0.0,7.436623,3.622193,17.358875,2.013084,0.0,13.731853,1.97053,RpL13A
FBtr0114326,0.0,0.0,0.0,1.7313939999999999,3.1522240000000004,0.0,1.323274,0.0,snoRNA:Me28S-U2134b
FBtr0114327,1.478138,0.824318,4.055919,1.395813,4.72537,3.6274900000000003,0.905984,4.703716,snoRNA:Me28S-U2134a
FBtr0078706,0.278344,0.67262,0.400063,0.249486,0.270613,0.6076239999999999,0.411793,0.607008,CG31551
FBtr0078707,63.476101,59.80080400000001,54.114433,58.09553100000001,79.477737,51.944832,51.563904,46.394619,CG31549
FBtr0335215,72.37941,68.18860600000001,61.704655,66.244141,90.625465,59.230731999999996,58.796387,52.902039,CG31549
FBtr0078708,105.90071100000002,100.12786899999999,65.351822,34.242542,121.319725,79.652664,44.534805,31.613735,CG12171
FBtr0078737,0.0,0.0,0.405997,0.58022,0.0,0.0,0.17238399999999998,0.843009,CG31546
FBtr0078736,0.582249,0.482404,2.982293,8.7692,0.844651,0.754342,1.869248,4.730629,CG31548
FBtr0078709,0.46710799999999997,0.685326,9.186521,13.514098,0.418283,1.397511,6.208017,12.169727,CG12170
FBtr0290206,1.582403,1.1296950000000001,1.355228,6.9142600000000005,1.437729,0.9777950000000001,1.0878700000000001,2.241071,MTA1-like
FBtr0078733,18.248421,17.568079,12.205737,6.829343,14.732289999999999,24.203598,18.130851999999997,12.328503999999999,MTA1-like
FBtr0078734,52.444874,58.237269999999995,33.568157,10.489942999999998,42.796989,51.776588000000004,32.123562,17.649534,MTA1-like
FBtr0330315,18.248421,17.568079,19.13859,6.829343,14.732289999999999,24.203598,18.130851999999997,21.311028,MTA1-like
FBtr0078710,2.047857,10.158704,17.300017999999998,2.443043,8.77023,8.720444,11.262410000000001,3.451258,Sec23
FBtr0078711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sec23
FBtr0304794,1.840555,0.0,3.340067,0.0,2.2132259999999997,1.637208,0.0,0.0,Sec23
FBtr0309091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sec23
FBtr0310266,1.956702,0.0,3.5253129999999997,0.0,2.3080119999999997,1.67396,0.0,0.0,Sec23
FBtr0330314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sec23
FBtr0339320,79.057709,60.873062,43.369144,29.584696,65.935379,63.632462,45.64785,47.443047,Sec23
FBtr0334953,25.197428,24.205853,23.196749,27.231271999999997,30.436676000000002,21.245918,20.394814999999998,21.099329,elm
FBtr0078732,29.50869,28.347458000000003,27.165693,31.890521999999997,35.644371,24.881081,23.884352,24.709408,elm
FBtr0078712,44.155201,43.162769,48.125702000000004,82.866905,53.030563,39.657249,45.618076,58.202670999999995,MED27
FBtr0078730,27.084087,11.071636,70.40387,121.260475,10.339935,30.724833,85.114799,106.84780900000001,CG2182
FBtr0334945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR44093
FBtr0078713,55.492901,52.76382099999999,52.716347,34.530327,45.281849,52.390106,55.145679,48.751698,CG1109
FBtr0078714,0.0,0.0,0.0,0.0,2.177595,0.0,0.0,5.573683,CG1109
FBtr0078728,36.755215,42.230865,33.614655,11.17013,28.092211,41.317768,39.647797,30.026262,Xe7
FBtr0334951,0.408656,0.8315379999999999,2.853618,1.507266,2.456716,0.929261,0.0,1.784152,Xe7
FBtr0334952,0.338808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Xe7
FBtr0078716,0.0,4.308783999999999,24.835892,21.697248000000002,1.605701,12.964876,32.796749,23.159755999999998,Atg17
FBtr0334946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atg17
FBtr0078727,0.0,0.0,5.602478,3.6451279999999997,0.0,0.0,0.0,6.439655,Rab23
FBtr0302091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plx
FBtr0334947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plx
FBtr0334950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037593,CG2104
FBtr0078726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041101,CG2104
FBtr0302092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plx
FBtr0334948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plx
FBtr0302090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,plx
FBtr0078725,0.0,0.0,3.8432809999999997,3.696254,0.0,0.0,7.280405,10.692515,cas
FBtr0339518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cas
FBtr0343892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR44924
FBtr0078720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG1239
FBtr0343988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG1239
FBtr0343989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG1239
FBtr0301574,26.604585999999998,26.655678,25.242577,30.483658000000002,33.048977,22.947271,24.02776,25.493843,CG2100
FBtr0078724,26.789108000000002,33.293098,28.833040000000004,30.695084,33.278194,23.106428,24.194408,25.67066,CG2100
FBtr0078721,70.758438,58.03878,30.803257000000002,54.579547999999996,81.867134,58.175392,48.291721,53.626526,CG1236
